Date,carry_ladder_ret
2007-03-19,-0.0005435315364649113
2007-03-20,-7.061672613315094e-05
2007-03-21,-0.0004887156290226134
2007-03-22,-0.003010298745809515
2007-03-23,-0.0009707383121957895
2007-03-26,8.274378754585159e-05
2007-03-27,-0.0007638933915445593
2007-03-28,-0.0010756400935340018
2007-03-29,-0.00043705714783295993
2007-03-30,-0.0008903694085293015
2007-04-02,0.0006821033688598794
2007-04-03,-0.0005844402795974921
2007-04-04,0.0002541633163065345
2007-04-05,-0.0015672838369150063
2007-04-09,-0.001984511575701492
2007-04-10,0.0007761722778533747
2007-04-11,-0.0003947619410212443
2007-04-12,0.0002497627736839661
2007-04-13,-0.001157384887486607
2007-04-16,0.0023821073238052557
2007-04-17,0.0018522514032361561
2007-04-18,0.0015452066686493888
2007-04-19,-0.0006922280874129764
2007-04-20,-0.001026874340852464
2007-04-23,0.0012853840374631334
2007-04-24,0.0012521964269436043
2007-04-25,-0.0012748183444123789
2007-04-26,-0.002814737648526968
2007-04-27,-0.000277211795784786
2007-04-30,0.004239165354815056
2007-05-01,0.0005420068282746737
2007-05-02,-0.0005634387928838433
2007-05-03,-0.0006993012818236416
2007-05-04,0.001715119436406165
2007-05-07,0.0012647312054885956
2007-05-08,-0.001266430119573043
2007-05-09,-0.0015664049836667856
2007-05-10,0.0007596526993436802
2007-05-11,-0.0014942964494277582
2007-05-14,-0.0008734701134741341
2007-05-15,-0.00028500884543993806
2007-05-16,-0.0008372545697480491
2007-05-17,-0.0016678278133103372
2007-05-18,-0.002635451799586361
2007-05-21,0.0012911182794206068
2007-05-22,-0.0025917327192927844
2007-05-23,-0.0012710490850044408
2007-05-24,0.0002949368030813903
2007-05-25,-0.0014084290410347688
2007-05-29,0.00034688771507779303
2007-05-30,0.0006135816985284499
2007-05-31,-0.0006897240591062343
2007-06-01,-0.0011387257016323836
2007-06-04,0.0016921626267985984
2007-06-05,-0.001947879252952554
2007-06-06,-0.000614702335173369
2007-06-07,-0.005515547697323686
2007-06-08,-0.0010902041518940358
2007-06-11,-0.0006064965404917674
2007-06-12,-0.00477838958315659
2007-06-13,0.004845503661064254
2007-06-14,-0.0013410526356883608
2007-06-15,0.001764255392876147
2007-06-18,-0.0008535804530364592
2007-06-19,0.002783821444208296
2007-06-20,-0.00281056861566416
2007-06-21,-0.0020537069368928313
2007-06-22,0.0020313723720880726
2007-06-25,0.0015439168946009595
2007-06-26,0.00014762237322579096
2007-06-27,0.0005372325312315218
2007-06-28,0.000126443311149325
2007-06-29,0.0029963559185326705
2007-07-02,0.002289101261276291
2007-07-03,-0.0028193802139916857
2007-07-05,-0.004848668133904741
2007-07-06,-0.0019296784133541935
2007-07-09,0.0013751370004104805
2007-07-10,0.007455317078011461
2007-07-11,-0.004866312820017069
2007-07-12,-0.0013715147139834222
2007-07-13,0.0010909324703381915
2007-07-16,0.004258315073722138
2007-07-17,-0.0007218390223914902
2007-07-18,0.0011010333207092464
2007-07-19,-5.453262521664599e-05
2007-07-20,0.003654046719094288
2007-07-23,-0.00044615614034079537
2007-07-24,0.0013377168036014181
2007-07-25,0.0006032945373368372
2007-07-26,0.002899250673379808
2007-07-27,0.0008633391023146126
2007-07-30,-0.0007900586624433763
2007-07-31,0.0026988683037823037
2007-08-01,-0.0006966436406301985
2007-08-02,0.0007162794955853679
2007-08-03,0.0020426078225527144
2007-08-06,-0.002473956364633081
2007-08-07,0.0001469377842295438
2007-08-08,-0.004838355550092101
2007-08-09,-3.749114400483812e-05
2007-08-10,-0.0008303576238338608
2007-08-13,0.0007985433697675852
2007-08-14,0.0008116527738505111
2007-08-15,-0.001580763593352489
2007-08-16,0.003102458629888669
2007-08-17,-0.0016575604029241673
2007-08-20,-6.642125392361336e-05
2007-08-21,0.00165514397009125
2007-08-22,-0.000393340702802605
2007-08-23,0.0015203558669577215
2007-08-24,0.002631526424318461
2007-08-27,0.0015284814560567106
2007-08-28,0.0001216469267205293
2007-08-29,-0.0009214879927353836
2007-08-30,0.00263574686133047
2007-08-31,0.0002524700655614729
2007-09-04,0.0001706971944685149
2007-09-05,0.0026389839459437375
2007-09-06,-0.0006537030319814893
2007-09-07,0.005210904696392388
2007-09-10,0.0034752246918685003
2007-09-11,0.00030156029646718916
2007-09-12,-0.0022514782953538997
2007-09-13,-0.0036124702786316464
2007-09-14,0.0007798099601957912
2007-09-17,0.0022889740126791442
2007-09-18,-0.004189278228930293
2007-09-19,-0.0044059591409795
2007-09-20,-0.008111932932554576
2007-09-21,0.0034325024411396027
2007-09-24,0.0008079109687751914
2007-09-25,-0.002047887641316127
2007-09-26,0.0007421335727020514
2007-09-27,0.0024007554203967123
2007-09-28,0.0015693945398706475
2007-10-01,0.002133877465524064
2007-10-02,0.001130154315907841
2007-10-03,-0.0010956003782811767
2007-10-04,0.001387595572970077
2007-10-05,-0.00455827772884335
2007-10-08,-0.00028871319617505603
2007-10-09,0.0002308162340497376
2007-10-10,0.00021446182812171903
2007-10-11,-0.000478511059890538
2007-10-12,-0.0016766389901635924
2007-10-15,0.00021457142400594422
2007-10-16,-0.00011641281770114284
2007-10-17,0.0036402419012171662
2007-10-18,0.0018519575802620138
2007-10-19,0.005297106292947044
2007-10-22,0.0002123750833555095
2007-10-23,-0.0005753864608547354
2007-10-24,0.002404409453422819
2007-10-25,-0.0010426961844267678
2007-10-26,-0.0012403480609192124
2007-10-29,0.0015180454371505254
2007-10-30,6.308790082080226e-06
2007-10-31,-0.003404289798548118
2007-11-01,0.00415297443006451
2007-11-02,0.0009101856651550993
2007-11-05,-0.0002677420503353565
2007-11-06,-0.0016524956553693488
2007-11-07,-0.0002489751904692178
2007-11-08,-0.0010823116203082365
2007-11-09,0.00369063173900415
2007-11-12,0.0003660468044334353
2007-11-13,-0.0005384923360751668
2007-11-14,0.00024327552063995605
2007-11-15,0.0024845411341904945
2007-11-16,0.0004945057604061239
2007-11-19,0.001705114166038148
2007-11-20,-0.0005902738683624666
2007-11-21,0.0016309047262458264
2007-11-23,0.001151453910611938
2007-11-26,0.007570663813961813
2007-11-27,-0.0032157986537717396
2007-11-28,-0.002476277805996676
2007-11-29,0.0029512593438971385
2007-11-30,-0.0017423945001980722
2007-12-03,0.0022813026485432337
2007-12-04,0.000149882299199754
2007-12-05,-0.005008080413638881
2007-12-06,-0.0028609453556353304
2007-12-07,-0.004392808418873331
2007-12-10,-0.0021189367718622357
2007-12-11,0.007160123539984687
2007-12-12,-0.0036140497424742533
2007-12-13,-0.004218327490917949
2007-12-14,-0.0008511010630784023
2007-12-17,0.0025873694209921716
2007-12-18,0.002906687627723967
2007-12-19,0.004614989538964491
2007-12-20,-0.0013622960859832197
2007-12-21,-0.005492135449287653
2007-12-24,-0.0016695453471213982
2007-12-26,-0.0033389530939835
2007-12-27,0.003772754053041904
2007-12-28,0.006132464434620484
2007-12-31,0.0020260346778060065
2008-01-02,0.005106675155205398
2008-01-03,-0.0009207858655619816
2008-01-04,-0.00022989708003799653
2008-01-07,0.002066192859187016
2008-01-08,-0.0007700551440041358
2008-01-09,0.000627250965535845
2008-01-10,-0.005001657727913299
2008-01-11,0.0022779834271744676
2008-01-14,0.0011466480135937718
2008-01-15,0.004425592309742253
2008-01-16,-0.003167916696361325
2008-01-17,0.004844678767469752
2008-01-18,-0.0029732072208240685
2008-01-22,0.003315788290896785
2008-01-23,-0.0012824600461008489
2008-01-24,-0.00668748303427749
2008-01-25,0.005876036664041159
2008-01-28,-0.0016215620073563742
2008-01-29,-0.00264639127589246
2008-01-30,-0.002636828894172208
2008-01-31,0.0027462113769977765
2008-02-01,0.002063663623843253
2008-02-04,-0.004527915681778073
2008-02-05,0.0025955504626944416
2008-02-06,-0.001523096702249883
2008-02-07,-0.008639082536053331
2008-02-08,0.004392859432698673
2008-02-11,0.0016251724991510638
2008-02-12,-0.00260561527023756
2008-02-13,-0.004562909459539399
2008-02-14,-0.0056715999899281735
2008-02-15,0.0035831857195449067
2008-02-19,-0.00428289543734577
2008-02-20,0.0029402243446247246
2008-02-21,0.0038785732740267706
2008-02-22,-0.0019076259457394716
2008-02-25,-0.003817707661771384
2008-02-26,-0.00024401897429245534
2008-02-27,5.4342726549934123e-05
2008-02-28,0.006822005537590753
2008-02-29,0.005262035366245073
2008-03-03,-0.0013019662840747029
2008-03-04,-0.0038912715255131377
2008-03-05,-0.004598463051068233
2008-03-06,0.0015692701261273497
2008-03-07,0.0011930423818534252
2008-03-10,0.0057581714308402275
2008-03-11,-0.0021098632693848686
2008-03-12,0.006928035740026667
2008-03-13,-0.003308544379403122
2008-03-14,0.004407862798913172
2008-03-17,0.002334464615637923
2008-03-18,-0.0005814034974472589
2008-03-19,0.0066178185235295185
2008-03-20,0.0017862543295996806
2008-03-24,-0.007347276983164258
2008-03-25,0.0016445449207270909
2008-03-26,-0.0024567964352338626
2008-03-27,-0.003235306890426288
2008-03-28,0.0037999426292197537
2008-03-31,0.0013953698974609036
2008-04-01,-0.005378845060022242
2008-04-02,0.0007958889202355293
